Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Condition,Price
TOYOTA,IST,2004,1300.0,1,Petrol,231000.0,1.0,103.25
TOYOTA,IST,2007,1500.0,1,Petrol,198000.0,1.0,72.5
TOYOTA,IST,2009,1500.0,1,Petrol,176000.0,1.0,72.5
TOYOTA,IST,2007,1500.0,1,Petrol,198000.0,1.0,71.5
TOYOTA,IST,2023,1395.0,1,Petrol,22000.0,1.0,53.75
TOYOTA,IST,2003,1300.0,1,Petrol,242000.0,1.0,54.0
TOYOTA,IST,2007,1500.0,1,Petrol,198000.0,1.0,76.5
TOYOTA,IST,2003,1290.0,1,Petrol,242000.0,1.0,49.25
TOYOTA,IST,2007,1300.0,1,Petrol,198000.0,1.0,72.5
TOYOTA,IST,2003,1300.0,1,Petrol,242000.0,1.0,48.75
TOYOTA,IST,2009,1500.0,1,Petrol,176000.0,1.0,72.75
TOYOTA,IST,2003,1300.0,1,Petrol,242000.0,1.0,52.0
TOYOTA,IST,2003,1290.0,1,Petrol,242000.0,1.0,53.9
TOYOTA,Other,2008,1500.0,1,Petrol,187000.0,1.0,73.0
TOYOTA,Other,2004,1300.0,1,Petrol,231000.0,1.0,49.390625
TOYOTA,Other,2003,1300.0,1,Petrol,242000.0,1.0,51.9
TOYOTA,Other,2004,1290.0,1,Petrol,231000.0,1.0,54.0
TOYOTA,Other,2003,1300.0,1,Petrol,242000.0,1.0,53.825
TOYOTA,Other,2003,1300.0,1,Petrol,242000.0,1.0,55.75
TOYOTA,Other,2004,1500.0,1,Petrol,231000.0,1.0,54.5
TOYOTA,Other,2003,1300.0,1,Petrol,242000.0,1.0,52.0
TOYOTA,Other,1984,1300.0,0,Petrol,451000.0,1.0,7.25
TOYOTA,Other,1986,1500.0,0,Petrol,429000.0,1.0,14.25
TOYOTA,Other,1980,1200.0,0,Petrol,495000.0,1.0,5.8
TOYOTA,Other,1970,1200.0,0,Petrol,605000.0,1.0,12.75
TOYOTA,Other,1980,1400.0,0,Petrol,495000.0,1.0,2.65
TOYOTA,Other,1981,2500.0,0,Petrol,484000.0,1.0,5.75
TOYOTA,Other,1982,1300.0,0,Petrol,473000.0,1.0,4.35
TOYOTA,Other,1984,1300.0,0,Petrol,451000.0,1.0,11.5
TOYOTA,Other,1985,1300.0,0,Petrol,440000.0,1.0,10.5
TOYOTA,Other,1985,1400.0,0,Petrol,440000.0,1.0,8.0
TOYOTA,Other,1985,1362.0,0,Petrol,440000.0,1.0,10.5
TOYOTA,Other,1984,1300.0,0,Petrol,451000.0,1.0,7.9
TOYOTA,Other,1984,1300.0,0,Petrol,451000.0,1.0,9.7
TOYOTA,Other,1987,1300.0,0,Petrol,418000.0,1.0,12.9
TOYOTA,Other,1985,1300.0,0,Petrol,440000.0,1.0,12.25
TOYOTA,Other,1986,1500.0,0,Petrol,429000.0,1.0,8.5
TOYOTA,Other,1986,1400.0,0,Petrol,429000.0,1.0,3.75
TOYOTA,Other,1993,1600.0,0,Petrol,352000.0,1.0,36.0
TOYOTA,Other,2011,600.0,1,Hybrid,154000.0,1.0,790.0
TOYOTA,Other,2007,4800.0,1,Hybrid,198000.0,1.0,265.0
TOYOTA,Other,1995,2800.0,0,Diesel,330000.0,1.0,38.5
TOYOTA,Other,1995,1490.0,0,Petrol,330000.0,1.0,22.0
TOYOTA,Other,1992,1600.0,0,Petrol,363000.0,1.0,26.0
TOYOTA,Other,1997,2500.0,0,Diesel,308000.0,1.0,29.5
TOYOTA,Other,2004,2000.0,1,Diesel,231000.0,1.0,50.0
TOYOTA,Other,2000,2000.0,1,Petrol,275000.0,1.0,54.0
TOYOTA,Other,2001,2000.0,1,Petrol,264000.0,1.0,59.5
TOYOTA,Other,2000,1500.0,1,Petrol,275000.0,1.0,53.0
TOYOTA,Other,2003,1500.0,1,Petrol,242000.0,1.0,67.5
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,45.9
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,41.80714285714286
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,41.80714285714286
TOYOTA,PASSO,2007,1360.0,1,Petrol,198000.0,1.0,13.75
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,43.75
TOYOTA,PASSO,2004,1000.0,1,Petrol,231000.0,1.0,44.6
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.0
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.75
TOYOTA,PASSO,2008,1360.0,1,Petrol,187000.0,1.0,13.75
TOYOTA,PASSO,2015,1000.0,1,Petrol,110000.0,1.0,69.875
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,48.5
TOYOTA,PASSO,2007,1360.0,1,Petrol,198000.0,1.0,66.09473684210526
TOYOTA,PASSO,2016,990.0,1,Petrol,99000.0,1.0,65.0
TOYOTA,PASSO,2014,1000.0,1,Petrol,121000.0,1.0,56.0
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,66.09473684210526
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.5
TOYOTA,PASSO,2011,990.0,1,Petrol,154000.0,1.0,49.0
TOYOTA,PASSO,2007,1339.0,1,Petrol,198000.0,1.0,13.75
TOYOTA,PASSO,2019,1000.0,1,Petrol,66000.0,1.0,91.5
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.5
TOYOTA,PASSO,2007,980.0,1,Petrol,198000.0,1.0,47.25
TOYOTA,PASSO,2017,1000.0,1,Petrol,88000.0,1.0,77.9
TOYOTA,PASSO,2017,1000.0,1,Petrol,88000.0,1.0,78.5
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,66.09473684210526
TOYOTA,PASSO,2009,1000.0,1,Petrol,176000.0,1.0,49.5
TOYOTA,PASSO,2004,990.0,1,Petrol,231000.0,1.0,43.75
TOYOTA,PASSO,2017,1005.0,1,Petrol,88000.0,1.0,74.5
TOYOTA,PASSO,2004,1000.0,1,Petrol,231000.0,1.0,40.5
TOYOTA,PASSO,2016,1000.0,1,Petrol,99000.0,1.0,75.0
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.75
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,47.75
TOYOTA,PASSO,2009,1000.0,1,Petrol,176000.0,1.0,46.9
TOYOTA,PASSO,2015,1500.0,1,Petrol,110000.0,1.0,75.0
TOYOTA,PASSO,2005,1000.0,1,Petrol,220000.0,1.0,45.75
TOYOTA,PASSO,2005,1000.0,1,Petrol,220000.0,1.0,44.5
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,43.75
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,45.0
TOYOTA,PASSO,2015,1000.0,1,Petrol,110000.0,1.0,69.875
TOYOTA,PASSO,2017,1000.0,1,Petrol,88000.0,1.0,70.5
TOYOTA,PASSO,2009,990.0,1,Petrol,176000.0,1.0,49.75
TOYOTA,PASSO,2008,1005.0,1,Petrol,187000.0,1.0,41.80714285714286
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,48.0
TOYOTA,PASSO,2011,1000.0,1,Petrol,154000.0,1.0,47.5
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,50.75
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,46.75
TOYOTA,PASSO,2010,1000.0,1,Petrol,165000.0,1.0,60.0
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,95.8125
TOYOTA,PASSO,2005,1000.0,1,Petrol,220000.0,1.0,42.9
TOYOTA,PASSO,2010,1000.0,1,Petrol,165000.0,1.0,54.5
TOYOTA,PASSO,2004,1000.0,1,Petrol,231000.0,1.0,43.0
TOYOTA,PASSO,2004,1000.0,1,Petrol,231000.0,1.0,39.5
TOYOTA,PASSO,2008,990.0,1,Petrol,187000.0,1.0,44.5
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,45.9
TOYOTA,PASSO,2017,1000.0,1,Petrol,88000.0,1.0,18.0
TOYOTA,PASSO,2005,1000.0,1,Petrol,220000.0,1.0,44.5
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,48.5
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,66.09473684210526
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,45.5
TOYOTA,PASSO,2010,1000.0,1,Petrol,165000.0,1.0,52.5
TOYOTA,PASSO,2015,1000.0,1,Petrol,110000.0,1.0,64.75
TOYOTA,PASSO,2008,1000.0,1,Petrol,187000.0,1.0,42.9
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,45.75
TOYOTA,PASSO,2007,1000.0,1,Petrol,198000.0,1.0,49.25
TOYOTA,PASSO,2005,1000.0,1,Petrol,220000.0,1.0,43.9
TOYOTA,PASSO,2016,990.0,1,Petrol,99000.0,1.0,71.5
TOYOTA,Other,2016,1000.0,1,Petrol,99000.0,1.0,69.0
TOYOTA,Other,2010,1000.0,1,Petrol,165000.0,1.0,51.9
TOYOTA,Other,2010,1000.0,1,Petrol,165000.0,1.0,51.9
TOYOTA,Other,2010,1000.0,1,Petrol,165000.0,1.0,17.75
TOYOTA,Other,2007,1000.0,1,Petrol,198000.0,1.0,45.25
TOYOTA,Other,2018,1000.0,1,Petrol,77000.0,1.0,75.9
TOYOTA,Other,2020,1000.0,1,Petrol,55000.0,1.0,82.0
TOYOTA,Other,2009,1000.0,1,Petrol,176000.0,1.0,49.5
TOYOTA,Other,2017,1000.0,1,Petrol,88000.0,1.0,75.9
TOYOTA,Other,2017,1000.0,1,Petrol,88000.0,1.0,75.5
TOYOTA,Other,2016,1000.0,1,Petrol,99000.0,1.0,73.9
TOYOTA,Other,2018,650.0,1,Petrol,77000.0,1.0,70.0
TOYOTA,Other,2017,650.0,1,Petrol,88000.0,1.0,65.0
TOYOTA,Other,2018,660.0,1,Petrol,77000.0,1.0,71.0
TOYOTA,Other,1999,990.0,1,Petrol,286000.0,1.0,34.46875
TOYOTA,Other,2000,1000.0,1,Petrol,275000.0,1.0,29.0
TOYOTA,Other,2000,1300.0,0,Petrol,275000.0,1.0,29.0
TOYOTA,Other,2000,1000.0,1,Petrol,275000.0,1.0,29.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,107.0
TOYOTA,PREMIO,2012,1500.0,1,Petrol,143000.0,1.0,108.5
TOYOTA,PREMIO,2007,1500.0,1,Petrol,198000.0,1.0,92.4375
TOYOTA,PREMIO,2012,1500.0,1,Petrol,143000.0,1.0,117.75
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,131.0
TOYOTA,PREMIO,2015,1500.0,1,Petrol,110000.0,1.0,142.5
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,190.0
TOYOTA,PREMIO,2011,1490.0,1,Petrol,154000.0,1.0,107.75
TOYOTA,PREMIO,2007,1500.0,1,Petrol,198000.0,1.0,87.5
TOYOTA,PREMIO,1999,1800.0,1,Petrol,286000.0,1.0,43.5
TOYOTA,PREMIO,2012,1500.0,1,Petrol,143000.0,1.0,125.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,137.5
TOYOTA,PREMIO,2019,1500.0,1,Petrol,66000.0,1.0,202.0625
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,105.0
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,185.7083333333333
TOYOTA,PREMIO,1998,1500.0,1,Diesel,297000.0,1.0,37.25
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,138.0
TOYOTA,PREMIO,2007,1500.0,1,Petrol,198000.0,1.0,87.25
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,131.0
TOYOTA,PREMIO,2017,1490.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,108.75
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,158.0
TOYOTA,PREMIO,2008,1500.0,1,Petrol,187000.0,1.0,96.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,102.5
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,187.5
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,127.0
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,188.5
TOYOTA,PREMIO,2015,1500.0,1,Petrol,110000.0,1.0,145.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,106.7
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,175.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,108.0
TOYOTA,PREMIO,2007,1500.0,1,Petrol,198000.0,1.0,98.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,119.5
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,112.5
TOYOTA,PREMIO,2017,1490.0,1,Electric,88000.0,1.0,168.5
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,131.0
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,185.0
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,174.0
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,135.0
TOYOTA,PREMIO,2008,1500.0,1,Petrol,187000.0,1.0,99.5
TOYOTA,PREMIO,2015,1500.0,1,Petrol,110000.0,1.0,153.5
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,129.13888888888889
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,120.0
TOYOTA,PREMIO,1999,2000.0,1,Diesel,286000.0,1.0,43.5
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,166.5
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,179.0
TOYOTA,PREMIO,2011,1490.0,1,Petrol,154000.0,1.0,114.0
TOYOTA,PREMIO,2010,1500.0,1,Petrol,165000.0,1.0,105.0
TOYOTA,PREMIO,2010,1500.0,1,Petrol,165000.0,1.0,104.0
TOYOTA,PREMIO,2019,1500.0,1,Petrol,66000.0,1.0,198.75
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,165.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,129.13888888888889
TOYOTA,PREMIO,2007,1490.0,1,Petrol,198000.0,1.0,90.0
TOYOTA,PREMIO,2007,1490.0,1,Petrol,198000.0,1.0,90.0
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,168.0
TOYOTA,PREMIO,2014,1500.0,1,Petrol,121000.0,1.0,131.0
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,174.0
TOYOTA,PREMIO,2017,1490.0,1,Petrol,88000.0,1.0,175.0
TOYOTA,PREMIO,2018,1490.0,1,Petrol,77000.0,1.0,172.0
TOYOTA,PREMIO,2014,1611.0,1,Petrol,121000.0,1.0,131.0
TOYOTA,PREMIO,2013,1611.0,1,Petrol,132000.0,1.0,129.13888888888889
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,174.0
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,188.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,132.5
TOYOTA,PREMIO,2012,1500.0,1,Petrol,143000.0,1.0,112.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,129.75
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,183.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,113.5
TOYOTA,PREMIO,2010,1800.0,1,Petrol,165000.0,1.0,106.33333333333334
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,172.0
TOYOTA,PREMIO,2015,1500.0,1,Petrol,110000.0,1.0,148.5
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,129.13888888888889
TOYOTA,PREMIO,2008,1800.0,1,Petrol,187000.0,1.0,96.83333333333334
TOYOTA,PREMIO,2019,1500.0,1,Petrol,66000.0,1.0,192.0
TOYOTA,PREMIO,2018,1490.0,1,Petrol,77000.0,1.0,182.0
TOYOTA,PREMIO,2016,1500.0,1,Petrol,99000.0,1.0,168.0
TOYOTA,PREMIO,2007,1490.0,1,Petrol,198000.0,1.0,96.0
TOYOTA,PREMIO,2019,1500.0,1,Petrol,66000.0,1.0,207.5
TOYOTA,PREMIO,2015,1500.0,1,Petrol,110000.0,1.0,148.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,127.5
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,182.0
TOYOTA,PREMIO,2013,1500.0,1,Petrol,132000.0,1.0,129.0
TOYOTA,PREMIO,2013,1499.0,1,Petrol,132000.0,1.0,128.5
TOYOTA,PREMIO,2019,1490.0,1,Petrol,66000.0,1.0,210.0
TOYOTA,PREMIO,2007,1500.0,1,Petrol,198000.0,1.0,99.0
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,187.0
TOYOTA,PREMIO,2011,1490.0,1,Petrol,154000.0,1.0,114.5
TOYOTA,PREMIO,2016,1500.0,1,Petrol,99000.0,1.0,168.0
TOYOTA,PREMIO,2007,1800.0,1,Petrol,198000.0,1.0,91.75
TOYOTA,PREMIO,2017,1490.0,1,Petrol,88000.0,1.0,173.0666666666667
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,185.7083333333333
TOYOTA,PREMIO,2016,1500.0,1,Petrol,99000.0,1.0,168.0
TOYOTA,PREMIO,2000,1600.0,1,Petrol,275000.0,1.0,49.8
TOYOTA,PREMIO,2007,1490.0,1,Petrol,198000.0,1.0,92.4375
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,187.0
TOYOTA,PREMIO,2008,1500.0,1,Petrol,187000.0,1.0,95.0
TOYOTA,PREMIO,2016,1500.0,1,Petrol,99000.0,1.0,168.0
TOYOTA,PREMIO,2011,1500.0,1,Petrol,154000.0,1.0,109.10909090909092
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,196.5
TOYOTA,PREMIO,2018,1500.0,1,Petrol,77000.0,1.0,190.0
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,171.0
TOYOTA,PREMIO,2012,1500.0,1,Petrol,143000.0,1.0,118.0
TOYOTA,PREMIO,2018,1490.0,1,Petrol,77000.0,1.0,185.7083333333333
TOYOTA,PREMIO,2017,1500.0,1,Petrol,88000.0,1.0,186.0
TOYOTA,Other,2002,1500.0,1,Petrol,253000.0,1.0,66.0
TOYOTA,Other,2002,1790.0,1,Petrol,253000.0,1.0,63.75
TOYOTA,Other,2002,1780.0,1,Petrol,253000.0,1.0,62.75
TOYOTA,Other,2002,1500.0,1,Petrol,253000.0,1.0,65.75
TOYOTA,Other,2006,1500.0,1,Petrol,209000.0,1.0,70.0625
TOYOTA,Other,2002,1780.0,1,Petrol,253000.0,1.0,63.0
TOYOTA,Other,2003,1500.0,1,Petrol,242000.0,1.0,71.0
TOYOTA,Other,2007,1500.0,1,Petrol,198000.0,1.0,90.0
TOYOTA,Other,2010,1500.0,1,Petrol,165000.0,1.0,99.5
TOYOTA,Other,2011,1500.0,1,Petrol,154000.0,1.0,112.0
TOYOTA,Other,2010,1500.0,1,Petrol,165000.0,1.0,102.83333333333334
TOYOTA,Other,2010,1500.0,1,Petrol,165000.0,1.0,99.5
TOYOTA,Other,2016,1490.0,1,Petrol,99000.0,1.0,133.25
TOYOTA,Other,2007,1500.0,1,Petrol,198000.0,1.0,90.0
TOYOTA,Other,2008,1500.0,1,Petrol,187000.0,1.0,92.0
TOYOTA,Other,2013,1500.0,1,Petrol,132000.0,1.0,126.5
TOYOTA,Other,2010,1500.0,1,Petrol,165000.0,1.0,102.83333333333334
TOYOTA,Other,2010,1500.0,1,Petrol,165000.0,1.0,109.5
TOYOTA,Other,2008,1490.0,1,Petrol,187000.0,1.0,102.0
TOYOTA,Other,2011,1500.0,1,Petrol,154000.0,1.0,106.5
TOYOTA,Other,1996,2000.0,0,Diesel,319000.0,1.0,34.5
TOYOTA,Other,1996,1600.0,1,Petrol,319000.0,1.0,34.5
TOYOTA,Other,1999,1950.0,1,Diesel,286000.0,1.0,33.95
TOYOTA,Other,2014,1500.0,1,Petrol,121000.0,1.0,139.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,121.5
TOYOTA,PREMIO G SUPERIOR,2018,1500.0,1,Petrol,77000.0,1.0,186.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,125.8529411764706
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,120.0
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,118.75
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,166.71428571428572
TOYOTA,PREMIO G SUPERIOR,2016,1650.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2012,1500.0,1,Petrol,143000.0,1.0,108.5
TOYOTA,PREMIO G SUPERIOR,2018,1500.0,1,Petrol,77000.0,1.0,178.5
TOYOTA,PREMIO G SUPERIOR,2011,1490.0,1,Petrol,154000.0,1.0,101.5
TOYOTA,PREMIO G SUPERIOR,2020,1500.0,1,Petrol,55000.0,1.0,189.5
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,165.0
TOYOTA,PREMIO G SUPERIOR,2011,1500.0,1,Petrol,154000.0,1.0,108.0
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,166.71428571428572
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,128.5
TOYOTA,PREMIO G SUPERIOR,2016,1500.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2015,1500.0,1,Petrol,110000.0,1.0,149.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,135.0
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,129.5
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,134.4875
TOYOTA,PREMIO G SUPERIOR,2016,1500.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,162.0
TOYOTA,PREMIO G SUPERIOR,2012,1500.0,1,Petrol,143000.0,1.0,114.75
TOYOTA,PREMIO G SUPERIOR,2010,1500.0,1,Petrol,165000.0,1.0,102.5
TOYOTA,PREMIO G SUPERIOR,2014,1490.0,1,Petrol,121000.0,1.0,134.4875
TOYOTA,PREMIO G SUPERIOR,2007,1500.0,1,Petrol,198000.0,1.0,95.9
TOYOTA,PREMIO G SUPERIOR,2015,1500.0,1,Petrol,110000.0,1.0,147.25
TOYOTA,PREMIO G SUPERIOR,2018,1500.0,1,Petrol,77000.0,1.0,186.5
TOYOTA,PREMIO G SUPERIOR,2007,1500.0,1,Petrol,198000.0,1.0,92.5
TOYOTA,PREMIO G SUPERIOR,2010,1500.0,1,Petrol,165000.0,1.0,102.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,126.5
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,134.4875
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,132.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,124.0
TOYOTA,PREMIO G SUPERIOR,2009,1500.0,1,Petrol,176000.0,1.0,108.75
TOYOTA,PREMIO G SUPERIOR,2020,1500.0,1,Petrol,55000.0,1.0,189.5
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,166.71428571428572
TOYOTA,PREMIO G SUPERIOR,2016,1760.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2010,1500.0,1,Petrol,165000.0,1.0,102.5
TOYOTA,PREMIO G SUPERIOR,2014,1490.0,1,Petrol,121000.0,1.0,139.9
TOYOTA,PREMIO G SUPERIOR,2016,1500.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2016,1980.0,1,Petrol,99000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,124.0
TOYOTA,PREMIO G SUPERIOR,2015,1500.0,1,Petrol,110000.0,1.0,137.0
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,126.5
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,139.5
TOYOTA,PREMIO G SUPERIOR,2007,1500.0,1,Petrol,198000.0,1.0,95.5
TOYOTA,PREMIO G SUPERIOR,2012,1500.0,1,Petrol,143000.0,1.0,115.8
TOYOTA,PREMIO G SUPERIOR,2013,1496.0,1,Petrol,132000.0,1.0,128.75
TOYOTA,PREMIO G SUPERIOR,2010,1500.0,1,Petrol,165000.0,1.0,109.5
TOYOTA,PREMIO G SUPERIOR,2012,1500.0,1,Petrol,143000.0,1.0,115.8
TOYOTA,PREMIO G SUPERIOR,2013,1490.0,1,Petrol,132000.0,1.0,125.8529411764706
TOYOTA,PREMIO G SUPERIOR,2015,1500.0,1,Petrol,110000.0,1.0,148.5
TOYOTA,PREMIO G SUPERIOR,2010,1500.0,1,Petrol,165000.0,1.0,102.0
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,130.0
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,166.71428571428572
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,125.8529411764706
TOYOTA,PREMIO G SUPERIOR,2018,1500.0,1,Petrol,77000.0,1.0,190.0
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,168.5
TOYOTA,PREMIO G SUPERIOR,2014,1500.0,1,Petrol,121000.0,1.0,134.4875
TOYOTA,PREMIO G SUPERIOR,2017,1514.0,1,Petrol,88000.0,1.0,169.0
TOYOTA,PREMIO G SUPERIOR,2007,1500.0,1,Petrol,198000.0,1.0,93.75
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,125.8529411764706
TOYOTA,PREMIO G SUPERIOR,2017,1500.0,1,Petrol,88000.0,1.0,166.71428571428572
TOYOTA,PREMIO G SUPERIOR,2015,1500.0,1,Petrol,110000.0,1.0,145.9375
TOYOTA,PREMIO G SUPERIOR,2013,1500.0,1,Petrol,132000.0,1.0,125.8529411764706
TOYOTA,PREMIO G SUPERIOR,2011,1500.0,1,Petrol,154000.0,1.0,108.0
